Year,Month,State,Location,Food,Species,Illnesses,Hospitalizations,Fatalities,Food_grouped,Species_grouped,primary_location
2009,February,Minnesota,Restaurant,Unknown,Norovirus,5,0.0,0.0,Unknown,Norovirus,Restaurant
2009,February,Minnesota,Restaurant,Mushrooms; Pasta Salad; Fruit,Norovirus genogroup II,22,1.0,0.0,Mushrooms; Pasta Salad; Fruit,Norovirus,Restaurant
2009,February,Minnesota,Restaurant,Vegetables,Norovirus,16,0.0,0.0,Vegetable Tray,Norovirus,Restaurant
2009,February,Minnesota,Restaurant,"Lettuce, Unspecified",Campylobacter jejuni,11,2.0,0.0,Fruit,Campylobacter jejuni,Restaurant
2009,February,Minnesota,Restaurant,Unknown,Norovirus,6,0.0,0.0,Unknown,Norovirus,Restaurant
2009,February,Mississippi,Prison/Jail,Cabbage; Ice,Norovirus unknown; Staphylococcus unknown,66,0.0,0.0,Cabbage; Ice,Norovirus unknown; Staphylococcus unknown,Prison/Jail
2009,February,Mississippi,Prison/Jail,Unknown,Salmonella enterica,184,3.0,0.0,Unknown,Salmonella enterica,Prison/Jail
2009,February,Missouri,Restaurant,"Cake, Tiramisu",Unknown,17,0.0,0.0,"Cake, Tiramisu",Unknown,Restaurant
2009,February,Multistate,Unknown,Alfalfa Sprouts,Salmonella enterica,256,8.0,0.0,Alfalfa Sprouts,Salmonella enterica,Unknown
2009,February,Multistate,Grocery Store,Melon,Salmonella enterica,53,4.0,1.0,Melon,Salmonella enterica,Grocery Store
2009,February,Multistate,Unknown,Alfalfa Sprouts,Salmonella enterica,25,0.0,0.0,Alfalfa Sprouts,Salmonella enterica,Unknown
2009,February,Nevada,Restaurant,Unknown,Salmonella enterica,11,0.0,0.0,Unknown,Salmonella enterica,Restaurant
2009,February,New York,Restaurant; Catering Service,Lettuce,Norovirus unknown,24,0.0,0.0,Lettuce,Norovirus,Restaurant
2009,February,New York,Restaurant,"Ground Beef, Gravy, Toast, Egg Dish",Norovirus,51,1.0,0.0,"Ground Beef, Gravy, Toast, Egg Dish",Norovirus,Restaurant
2009,February,New York,Restaurant,Unknown,Unknown,9,1.0,0.0,Unknown,Unknown,Restaurant
2009,February,New York,Restaurant,Unknown,Unknown,12,0.0,0.0,Unknown,Unknown,Restaurant
2009,February,New York,Restaurant,Unknown,Norovirus,13,1.0,0.0,Unknown,Norovirus,Restaurant
2009,February,Ohio,Catering Service,Egg Salad/Egg Salad Sandwich,Norovirus genogroup I,70,1.0,0.0,Egg Salad/Egg Salad Sandwich; Coleslaw; Tuna Salad,Norovirus,Catering Service
2009,February,Ohio,Unknown,Salad Bar; Pasta Salad With Tuna And Mayonnaise,Norovirus genogroup II,5,0.0,0.0,Salad Bar; Pasta Salad With Tuna And Mayonnaise,Norovirus,Unknown
2009,February,Ohio,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2009,February,Texas,Restaurant,Unknown,Unknown,11,1.0,0.0,Unknown,Unknown,Restaurant
2009,February,Washington,Unknown,"Salad, Unspecified",Norovirus,13,3.0,0.0,Salad,Norovirus,Unknown
2009,February,Wisconsin,Restaurant,"Beef, Brisket",Clostridium perfringens,90,0.0,0.0,"Beef, Brisket",Clostridium perfringens,Restaurant
2009,February,Wisconsin,Catering Service,Cake,Norovirus genogroup II,16,0.0,0.0,Cake,Norovirus,Catering Service
2009,February,Wyoming,Unknown,Unknown,Norovirus genogroup II,13,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,Alabama,Restaurant,Unknown,Norovirus genogroup II,35,0.0,0.0,Unknown,Norovirus,Restaurant
2009,March,Arizona,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2009,March,Arizona,Unknown,Unknown,Norovirus genogroup II,9,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,Arkansas,Unknown,Unknown,Salmonella enterica,5,3.0,0.0,Unknown,Salmonella enterica,Unknown
2009,March,California,Unknown,Unknown,Unknown,31,0.0,0.0,Unknown,Unknown,Unknown
2009,March,California,Fast Food Restaurant; Private Home/Residence; Grocery Store,Bean Dishes,Bacillus cereus,7,0.0,0.0,Danishes,Bacillus cereus,Fast Food Restaurant
2009,March,California,Fast Food Restaurant,Unknown,Unknown,6,0.0,0.0,Unknown,Unknown,Fast Food Restaurant
2009,March,California,Restaurant,Unknown,Norovirus unknown,10,0.0,0.0,Unknown,Norovirus,Restaurant
2009,March,California,Restaurant,Tomatoes; Salads,Norovirus genogroup II,9,0.0,0.0,Salads; Tomatoes; Vegetables,Norovirus,Restaurant
2009,March,Colorado,Unknown,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,81,1.0,0.0,Milk,Campylobacter jejuni,Unknown
2009,March,Colorado,Private Home/Residence,Green Chile,Salmonella enterica,43,10.0,0.0,Chile Rellenos,Salmonella enterica,Private Home/Residence
2009,March,Connecticut,Office/Indoor Workplace,Chicken Tenders,"Escherichia coli, Shiga toxin-producing",60,5.0,0.0,Chicken Tostadas,Escherichia coli,Office/Indoor Workplace
2009,March,Florida,Unknown,Unknown,Unknown,5,1.0,0.0,Unknown,Unknown,Unknown
2009,March,Florida,Restaurant,Ice; Chicken,Unknown,4,0.0,0.0,Chicken; Lettuce,Unknown,Restaurant
2009,March,Idaho,Private Home/Residence,"Chicken, Other",Clostridium perfringens,8,0.0,0.0,"Duck, Other",Clostridium perfringens,Private Home/Residence
2009,March,Idaho,Unknown,Unknown,Norovirus genogroup II,13,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,Illinois,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2009,March,Illinois,Restaurant; Catering Service,Chicken Salad,Norovirus genogroup II,22,1.0,0.0,Chicken,Norovirus,Restaurant
2009,March,Illinois,Private Home/Residence; Catering Service; School/College/University,"Ice; Lemonade, Unspecified",Norovirus,189,1.0,0.0,Lettuce,Norovirus,Private Home/Residence
2009,March,Illinois,Restaurant,Unknown,Salmonella enterica,6,0.0,0.0,Unknown,Salmonella enterica,Restaurant
2009,March,Illinois,Private Home/Residence,Unknown,Campylobacter jejuni; Listeria monocytogenes,6,1.0,0.0,Unknown,Campylobacter jejuni; Listeria monocytogenes,Private Home/Residence
2009,March,Illinois,Restaurant,Unknown,Norovirus genogroup II,27,0.0,0.0,Unknown,Norovirus,Restaurant
2009,March,Illinois,Grocery Store,Unknown,Salmonella enterica,5,0.0,0.0,Unknown,Salmonella enterica,Grocery Store
2009,March,Kansas,Unknown,Unknown,Norovirus unknown,5,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,Maryland,Fast Food Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Fast Food Restaurant
2009,March,Michigan,Restaurant,Salads,Unknown,14,1.0,0.0,Salad,Unknown,Restaurant
2009,March,Michigan,Restaurant,Unknown,Unknown,12,0.0,0.0,Unknown,Unknown,Restaurant
2009,March,Michigan,Restaurant; Banquet Facility,"Salad, Unspecified",Norovirus genogroup II,131,2.0,0.0,Salad,Norovirus,Restaurant
2009,March,Michigan,Restaurant,Unknown,Unknown,9,0.0,0.0,Unknown,Unknown,Restaurant
2009,March,Michigan,Unknown,Unknown,Unknown,9,0.0,0.0,Unknown,Unknown,Unknown
2009,March,Michigan,Restaurant,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Restaurant
2009,March,Michigan,Unknown,"Lamb; Beef, Unspecified","Escherichia coli, Shiga toxin-producing",4,1.0,0.0,Beef,Escherichia coli,Unknown
2009,March,Multistate,Private Home/Residence,Cookie Dough,"Escherichia coli, Shiga toxin-producing",77,35.0,0.0,Raw Cake/Cookie Dough,Escherichia coli,Private Home/Residence
2009,March,Multistate,Unknown,"Ground Beef, Other","Escherichia coli, Shiga toxin-producing",23,6.0,0.0,Ground Beef,Escherichia coli,Unknown
2009,March,New Jersey,Restaurant,"Chicken, Fried; Potato, Unspecified",Unknown,18,1.0,0.0,"Chicken, Other; Cream Sauce, Unspecified",Unknown,Restaurant
2009,March,New Jersey,Unknown,Unknown,Unknown,27,0.0,0.0,Unknown,Unknown,Unknown
2009,March,New Jersey,Restaurant,Unknown,Unknown,8,0.0,0.0,Unknown,Unknown,Restaurant
2009,March,New Mexico,Unknown,Unknown,Norovirus unknown,5,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,New York,Restaurant,Multiple Foods,Shigella sonnei,96,0.0,0.0,Multiple Foods,Shigella sonnei,Restaurant
2009,March,New York,Private Home/Residence,Chicken Yak,Staphylococcus aureus,20,0.0,0.0,Chicken,Staphylococcus aureus,Private Home/Residence
2009,March,New York,Restaurant,"Ribs, Pork",Unknown,3,0.0,0.0,"Ribs, Pork",Unknown,Restaurant
2009,March,New York,Unknown,Unknown,Salmonella enterica,3,0.0,0.0,Unknown,Salmonella enterica,Unknown
2009,March,North Carolina,Nursing Home/Assisted Living Facility,Unknown,Salmonella enterica,10,0.0,0.0,Unknown,Salmonella enterica,Nursing Home/Assisted Living Facility
2009,March,Ohio,Fast Food Restaurant,"Cheese; Deli Meat, Sliced Turkey",Unknown,3,0.0,0.0,"Deli Meat, Sliced Turkey",Unknown,Fast Food Restaurant
2009,March,Ohio,Banquet Facility,Unknown,Norovirus genogroup II,20,0.0,0.0,Unknown,Norovirus,Banquet Facility
2009,March,Ohio,Unknown,Unknown,Norovirus genogroup II,19,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,Ohio,Restaurant,"Pizza, Meat; Pizza, Meat; Cheesy Bread Stick",Unknown,4,2.0,0.0,"Pizza, Cheese; Pizza, Meat",Unknown,Restaurant
2009,March,Ohio,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2009,March,Ohio,Restaurant,Unknown,Norovirus genogroup II,2,0.0,0.0,Unknown,Norovirus,Restaurant
2009,March,Ohio,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2009,March,Ohio,Unknown,Unknown,Unknown,10,0.0,0.0,Unknown,Unknown,Unknown
2009,March,Oklahoma,Restaurant,Unknown,Salmonella enterica,25,4.0,0.0,Unknown,Salmonella enterica,Restaurant
2009,March,Oregon,Fast Food Restaurant,Unknown,Norovirus genogroup II,12,0.0,0.0,Unknown,Norovirus,Fast Food Restaurant
2009,March,Oregon,School/College/University,Unknown,Norovirus genogroup II,49,0.0,0.0,Unknown,Norovirus,School/College/University
2009,March,Oregon,Restaurant; Private Home/Residence,Chicken,Salmonella enterica,26,8.0,0.0,Chicken,Salmonella enterica,Restaurant
2009,March,Rhode Island,Unknown,Unknown,Norovirus genogroup I,30,0.0,0.0,Unknown,Norovirus,Unknown
2009,March,Tennessee,Restaurant,"Oysters, Raw",Norovirus genogroup I,9,0.0,0.0,"Oysters, Raw",Norovirus,Restaurant
2009,March,Texas,Restaurant,Unknown,Norovirus genogroup II,3,1.0,0.0,Unknown,Norovirus,Restaurant
2009,March,Utah,Private Home/Residence,"Queso Fresco, Unpasteurized",Campylobacter jejuni,10,0.0,0.0,"Queso Fresco, Unpasteurized",Campylobacter jejuni,Private Home/Residence
2009,March,Washington,Fast Food Restaurant,Unknown,Hepatitis A,6,0.0,0.0,Unknown,Hepatitis A,Fast Food Restaurant
2009,March,Wisconsin,Restaurant,Unknown,Norovirus genogroup II,23,0.0,0.0,Unknown,Norovirus,Restaurant
2009,April,Arizona,Unknown,Unknown,Unknown,8,0.0,0.0,Unknown,Unknown,Unknown
2009,April,Arizona,Unknown,Unknown,Norovirus genogroup II,9,0.0,0.0,Unknown,Norovirus,Unknown
2009,April,Arizona,Unknown,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Unknown
2009,April,Arizona,Banquet Facility,Unknown,Norovirus genogroup II,30,0.0,0.0,Unknown,Norovirus,Banquet Facility
2009,April,Arizona,Unknown,Unknown,Salmonella enterica,2,0.0,0.0,Unknown,Salmonella enterica,Unknown
2009,April,California,Unknown,Unknown,Bacterium,7,0.0,0.0,Unknown,Bacterium,Unknown
2009,April,California,Fast Food Restaurant,Unknown,Norovirus genogroup II,9,0.0,0.0,Unknown,Norovirus,Fast Food Restaurant
2009,April,California,Unknown,"Egg-Containing Food, Other",Norovirus unknown,18,0.0,0.0,"Egg-Containing Food, Other",Norovirus,Unknown
2009,April,California,Fair/Festival,"Cake, Brownie",Chemical or toxin,6,0.0,0.0,"Cake, Brownie",Chemical or toxin,Fair/Festival
2009,April,California,Restaurant,Chicken Salad,Norovirus unknown,39,0.0,0.0,Chicken,Norovirus,Restaurant
2009,April,California,Restaurant,"Fish, Milkfish (Bangus)",Scombroid toxin,7,0.0,0.0,"Fish, Milkfish (Bangus)",Scombroid toxin,Restaurant
2009,April,California,Private Home/Residence,Homecanned Tuna,Clostridium botulinum,2,2.0,0.0,"Tuna, Canned",Clostridium botulinum,Private Home/Residence
2009,April,Connecticut,Private Home/Residence,Asparagus; Horseradish,Unknown,5,1.0,0.0,Asparagus; Horseradish,Unknown,Private Home/Residence
2009,April,Connecticut,School/College/University,Macaroni And Cheese,Bacillus cereus,47,0.0,0.0,Macaroni And Cheese,Bacillus cereus,School/College/University
2009,April,Florida,Banquet Facility,Unknown,Norovirus genogroup II,17,0.0,0.0,Unknown,Norovirus,Banquet Facility
2009,April,Florida,Restaurant,Salads,Norovirus genogroup II,53,0.0,0.0,Salad,Norovirus,Restaurant
2009,April,Florida,Unknown,Unknown,Unknown,27,0.0,0.0,Unknown,Unknown,Unknown
2009,April,Hawaii,Prison/Jail,"Fish, Ahi",Histamine,13,0.0,0.0,Fish,Histamine,Prison/Jail
2009,April,Illinois,Private Home/Residence; Banquet Facility,"Spaghetti, Unspecified",Clostridium perfringens,24,0.0,0.0,Lettuce,Clostridium perfringens,Private Home/Residence
2009,April,Illinois,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2009,April,Illinois,Restaurant,Unknown,Unknown,3,1.0,0.0,Unknown,Unknown,Restaurant
2009,April,Illinois,Restaurant,Unknown,Norovirus genogroup II,4,1.0,0.0,Unknown,Norovirus,Restaurant
2009,April,Illinois,Office/Indoor Workplace,Unknown,Norovirus,11,0.0,0.0,Unknown,Norovirus,Office/Indoor Workplace
2009,April,Iowa,Unknown,Lettuce Based Salads,Norovirus genogroup II,27,1.0,0.0,Lettuce Based Salads,Norovirus,Unknown
2009,April,Kansas,Restaurant,Pork,Unknown,4,0.0,0.0,Pork,Unknown,Restaurant
2009,April,Maryland,Unknown,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Unknown
2009,April,Massachusetts,Private Home/Residence,Unknown,Salmonella enterica,50,0.0,0.0,Unknown,Salmonella enterica,Private Home/Residence
2009,April,Michigan,Catering Service,"Chicken, Unspecified; Macaroni And Cheese; Turkey Dishes",Unknown,13,0.0,0.0,"Macaroni And Cheese; Lasagna, Unspecified",Unknown,Catering Service
2009,April,Michigan,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2009,April,Minnesota,Fast Food Restaurant,"Sandwich, Unspecified",Norovirus,15,0.0,0.0,Sandwich,Norovirus,Fast Food Restaurant
2009,April,Minnesota,Restaurant,Unknown,Norovirus,10,0.0,0.0,Unknown,Norovirus,Restaurant
2009,April,Minnesota,Fast Food Restaurant,Unknown,Norovirus,17,0.0,0.0,Unknown,Norovirus,Fast Food Restaurant
2009,April,Minnesota,Unknown,"Sprouts, Unspecified",Salmonella enterica,2,0.0,0.0,Butter,Salmonella enterica,Unknown
2009,April,Multistate,Private Home/Residence,Lettuce; Ambrosia,"Escherichia coli, Shiga toxin-producing",16,0.0,0.0,Lettuce; Ambrosia,Escherichia coli,Private Home/Residence
2009,April,Multistate,Unknown,Ground Beef,"Escherichia coli, Shiga toxin-producing",20,0.0,0.0,Ground Beef,Escherichia coli,Unknown
2009,April,Multistate,Fair/Festival,Unknown,Salmonella enterica,66,15.0,0.0,Unknown,Salmonella enterica,Fair/Festival
2009,April,New Hampshire,Unknown,Salads,Salmonella enterica,45,1.0,0.0,Salad,Salmonella enterica,Unknown
2009,April,New Hampshire,Camp,"Pudding, Unspecified",Salmonella enterica,133,5.0,0.0,Fruit,Salmonella enterica,Camp
2009,April,New Jersey,Unknown,"Cake, Unspecified",Norovirus,155,1.0,0.0,Chocolate Milk,Norovirus,Unknown
2009,April,New York,Restaurant,"Lamb, Chops",Salmonella enterica,13,4.0,0.0,"Lamb, Chops",Salmonella enterica,Restaurant
2009,April,New York,School/College/University,"Deli Meat, Unspecified; Cheese, Pre-Sliced",Norovirus,40,0.0,0.0,"Deli Meat, Multiple; Bread, Unspecified",Norovirus,School/College/University
2009,April,Ohio,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2009,April,Ohio,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2009,April,Ohio,Fast Food Restaurant; Private Home/Residence; Grocery Store,Unknown,Unknown,10,0.0,0.0,Unknown,Unknown,Fast Food Restaurant
2009,April,Ohio,Unknown,"Sandwich, Steak",Unknown,3,0.0,0.0,"Sandwich, Seafood",Unknown,Unknown
2009,April,Ohio,Restaurant,"Ground Beef, Cheeseburger","Escherichia coli, Shiga toxin-producing",3,2.0,0.0,Ground Beef,Escherichia coli,Restaurant
2009,April,Oregon,Restaurant,Unknown,Unknown,11,0.0,0.0,Unknown,Unknown,Restaurant
2009,April,Pennsylvania,Unknown,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Unknown
2009,April,Virginia,Unknown,Goat Cheese; Cow Cheese,Brucella unknown,4,1.0,0.0,Goat Cheese; Cow Cheese,Brucella unknown,Unknown
2009,April,Virginia,Fast Food Restaurant,Unknown,Salmonella enterica,8,5.0,0.0,Unknown,Salmonella enterica,Fast Food Restaurant
2009,April,Washington,Fast Food Restaurant,Unknown,Norovirus,10,0.0,0.0,Unknown,Norovirus,Fast Food Restaurant
2009,April,Wisconsin,Restaurant,Unknown,Clostridium perfringens,8,0.0,0.0,Unknown,Clostridium perfringens,Restaurant
2009,April,Wisconsin,Private Home/Residence,Deviled Eggs,Salmonella enterica,14,2.0,0.0,Deviled Eggs,Salmonella enterica,Private Home/Residence
2009,May,Arizona,Fast Food Restaurant,"Sandwich, Submarine",Enterococcus faecalis,13,0.0,0.0,Sandwich,Enterococcus faecalis,Fast Food Restaurant
2009,May,Arizona,Unknown,Unknown,Norovirus genogroup II,23,0.0,0.0,Unknown,Norovirus,Unknown
2009,May,Arizona,Unknown,Unknown,Unknown,8,0.0,0.0,Unknown,Unknown,Unknown
2009,May,Arizona,Unknown,Unknown,Unknown,5,1.0,0.0,Unknown,Unknown,Unknown
2009,May,California,Private Home/Residence,Cactus Salad; Multiple Foods,Norovirus unknown,26,0.0,0.0,Cactus Salad; Multiple Foods,Norovirus,Private Home/Residence
2009,May,California,Restaurant,Unknown,Norovirus unknown,10,0.0,0.0,Unknown,Norovirus,Restaurant
2009,May,California,Unknown,Unknown,Norovirus,14,0.0,0.0,Unknown,Norovirus,Unknown
2009,May,California,Restaurant,Unknown,Bacillus cereus,4,0.0,0.0,Unknown,Bacillus cereus,Restaurant
2009,May,California,Restaurant,Unknown,Unknown,21,0.0,0.0,Unknown,Unknown,Restaurant
2009,May,California,Restaurant,"Pudding, Unspecified",Unknown,6,0.0,0.0,Fruit,Unknown,Restaurant
2009,May,California,Catering Service,"Vegetable Dip, Unspecified",Salmonella enterica,7,0.0,0.0,"Vegetable Dip, Unspecified; Vegetable Tray",Salmonella enterica,Catering Service
2009,May,California,Unknown,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Unknown
2009,May,California,Restaurant,"Dips, Unspecified; Pasta Salad",Unknown,20,0.0,0.0,Shrimp Dishes Unspecified; Oriental Salad,Unknown,Restaurant
2009,May,California,Catering Service,Rolls,Norovirus genogroup II,23,0.0,0.0,Rolls,Norovirus,Catering Service
2009,May,Colorado,Restaurant,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Restaurant
2009,May,Colorado,Restaurant,Ground Beef,Clostridium perfringens,5,0.0,0.0,Ground Beef,Clostridium perfringens,Restaurant
2009,May,Colorado,Restaurant,Unknown,"Escherichia coli, Shiga toxin-producing",3,2.0,0.0,Unknown,Escherichia coli,Restaurant
2009,May,Connecticut,Restaurant,Filet Mignon Appetizer,Norovirus genogroup II,13,0.0,0.0,Filet Mignon Appetizer,Norovirus,Restaurant
2009,May,Connecticut,Restaurant,Unknown,Norovirus genogroup II,2,0.0,0.0,Unknown,Norovirus,Restaurant
2009,May,Florida,Unknown,Unknown,"Escherichia coli, Shiga toxin-producing",30,0.0,0.0,Unknown,Escherichia coli,Unknown
2009,May,Florida,Unknown,Unknown,Shigella sonnei,13,0.0,0.0,Unknown,Shigella sonnei,Unknown
2009,May,Florida,Banquet Facility,Chicken Salad; Tuna Salad,Unknown,29,2.0,0.0,Chicken Salad; Tuna Salad; Ice,Unknown,Banquet Facility
2009,May,Florida,Fast Food Restaurant; Private Home/Residence,Unknown,Norovirus genogroup II,14,1.0,0.0,Unknown,Norovirus,Fast Food Restaurant
2009,May,Florida,Restaurant,Unknown,Salmonella enterica,14,5.0,0.0,Unknown,Salmonella enterica,Restaurant
2009,May,Florida,Unknown,Unknown,Unknown,30,0.0,0.0,Unknown,Unknown,Unknown
2009,May,Florida,Private Home/Residence,"Fish, Baracuda",Unknown,9,0.0,0.0,Fish,Unknown,Private Home/Residence
2009,May,Hawaii,Unknown,Unknown,Ciguatoxin,6,0.0,0.0,Unknown,Ciguatoxin,Unknown
2009,May,Idaho,Fast Food Restaurant,Chicken Salad,Norovirus genogroup II,10,0.0,0.0,Chicken,Norovirus,Fast Food Restaurant
2009,May,Illinois,Catering Service,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Catering Service
2009,May,Illinois,Banquet Facility,Unknown,Norovirus genogroup II,39,0.0,0.0,Unknown,Norovirus,Banquet Facility
2009,May,Illinois,Private Home/Residence,Unknown,Norovirus genogroup I,32,0.0,0.0,Unknown,Norovirus,Private Home/Residence
2009,May,Illinois,Restaurant,Unknown,Unknown,18,0.0,0.0,Unknown,Unknown,Restaurant
2009,May,Indiana,Unknown,Unknown,Salmonella enterica,7,1.0,0.0,Unknown,Salmonella enterica,Unknown
2009,May,Indiana,Unknown,Unknown,Salmonella enterica,4,0.0,0.0,Unknown,Salmonella enterica,Unknown
2009,May,Kansas,Restaurant,Unknown,Unknown,6,0.0,0.0,Unknown,Unknown,Restaurant
2009,May,Kansas,Restaurant,Unknown,Norovirus unknown,6,0.0,0.0,Unknown,Norovirus,Restaurant
2009,May,Kansas,Fast Food Restaurant,Burritos,Salmonella enterica,2,0.0,0.0,Burritos,Salmonella enterica,Fast Food Restaurant
